Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Level_ft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL,Rainfall_mm_day,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day,daily_average_water_level,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,ENSO_Index,IOD_Index,ENSO_3m,IOD_3m,Water_Security_Index,Crisis_Target,Realistic_Population,Month,Season_Multiplier,Crisis_Behavior,Temp_Factor,Realistic_Total_Consumption_MLD,Historical_Crisis,Crisis_Severity_Historical,Crisis_Target_V2,Water_Stress_Duration_Days,Days_Supply_Remaining,Consecutive_Dry_Days,Heat_Wave_Risk,Critical_Reservoirs_Count,Reservoir_Risk_Diversity,Pre_Monsoon_Risk,Monsoon_Failure_Risk
2019-04-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,67.52,181.625,75.0,4.0181818181818185,12.0,162.69542857142858,61.61,45.206233766233765,101.83,124.6,26.96,45.75,6.0,12.0,15.0,46.0,90.0,108.22922518159808,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,204.0,217.0,155.0,98.23,0.08,1.39,40.8,6.72,4.7,6.71,1147.0,71.0,210.0,616.0,1831.0,523.4,13222.0,,390.0,2.95,12.0,154.0,0.0,3665.0,0.2128571428571393,30.487001,73.73853,5.8743524,-6.050890000000001,8000000.0,147.29,1.1,0.991,770.7802125404029,0.62,0.258,0.7116666666666667,0.3026111111111111,0.2059516340434586,3,8490908.404999997,4,1.3,0.5,1.087175025,770.7802125404029,0,0,2,373,14.329674206854067,119,0.0,5,15.302446427505197,1,0
2019-04-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,67.69333333333333,182.75,75.0,4.0,12.0,165.6957142857143,61.61,45.22701298701298,101.83,124.54,26.84,45.75,6.0,12.0,15.0,46.0,90.0,108.36810330912026,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,204.0,212.0,149.0,98.23,0.08,1.3,40.8,6.56,4.52,6.71,1162.0,71.0,210.0,570.0,1821.0,523.4,13222.0,,378.0,2.86,12.0,154.0,0.0,3624.0,0.1871428571428535,30.137001,76.07792,5.779112614285714,-6.050890000000001,8000000.0,147.29,1.1,1.03,831.5863000297078,0.62,0.258,0.7113333333333333,0.3011777777777778,0.2064558383407881,3,8490908.404999997,4,1.3,0.5,1.078425025,831.5863000297078,0,0,2,374,12.873206668797044,120,0.0,5,15.33247762105003,1,0
2019-04-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,67.86666666666667,183.875,75.0,3.981818181818182,8.0,168.69600000000003,61.61,45.24779220779221,101.83,124.48,26.74,45.75,6.0,8.0,15.0,46.0,90.0,108.50698143664246,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,204.0,207.0,143.0,98.23,0.08,1.2,40.8,6.41,4.33,6.71,1171.0,71.0,210.0,524.0,1811.0,523.4,13222.0,,366.0,2.77,8.0,150.0,0.0,3577.0,0.128571428571425,30.46617,76.92388,5.660388671428571,-6.050890000000001,8000000.0,147.29,1.1,1.003,791.7986487755774,0.62,0.258,0.7110000000000001,0.2997444444444444,0.207360752781716,3,8490908.404999997,4,1.3,0.5,1.08665425,791.7986487755774,0,0,2,375,13.090872590232372,121,0.0,5,15.364313738877717,1,0
2019-04-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.03999999999999,185.0,75.0,3.963636363636364,8.0,171.69628571428572,61.61,45.26857142857143,101.83,124.42,26.62,45.75,6.0,8.0,15.0,46.0,90.0,108.64585956416464,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,204.0,202.0,137.0,98.23,0.08,1.2,40.8,6.25,4.15,6.71,1180.0,70.0,210.0,478.0,1800.0,523.4,13222.0,,355.0,2.68,8.0,150.0,0.0,3528.0,0.0414285714285678,30.809916,77.48336,5.566531614285714,-6.050890000000001,8000000.0,147.29,1.1,0.985,796.2081970450658,0.62,0.258,0.7106666666666667,0.2983111111111111,0.2078901908529445,3,8490908.404999997,4,1.3,0.5,1.0952479,796.2081970450658,0,0,2,376,12.627110344925807,122,0.0,5,15.384967663274432,1,0
2019-04-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.21333333333334,186.125,75.0,3.945454545454545,8.0,174.69657142857145,61.61,45.28935064935065,101.83,124.36,26.52,45.75,6.0,8.0,15.0,46.0,90.0,108.78473769168684,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,204.0,197.0,131.0,98.23,0.08,1.11,40.8,6.1,3.97,6.71,1189.0,70.0,210.0,432.0,1790.0,523.4,13222.0,,343.0,2.59,8.0,150.0,0.0,3481.0,0.0257142857142821,31.461996,69.210045,5.320953471428572,-6.050890000000001,8000000.0,147.29,1.1,1.019,833.1737862084617,0.62,0.258,0.7103333333333334,0.2968777777777777,0.2089935523141303,3,8490908.404999997,4,1.3,0.5,1.1115499,833.1737862084617,0,0,2,377,11.658986253548353,123,1.0,5,15.415715033692079,1,0
2019-05-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.38666666666667,187.25,75.0,3.9272727272727272,8.0,177.69685714285717,61.55,45.31012987012987,101.83,124.3,26.38,45.75,6.0,8.0,15.0,42.0,85.0,108.92361581920903,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,204.0,193.0,125.0,98.23,0.05,1.02,40.8,5.97,3.79,6.71,1198.0,70.0,210.0,396.0,1779.0,523.4,13222.0,,331.0,2.5,8.0,141.0,0.0,3443.0,0.2171428571428535,32.44533,68.6594,5.307194428571429,-6.050890000000001,8000000.0,147.29,1.1,1.006,943.0366416286097,0.55,0.539,0.7092222222222222,0.2985666666666666,0.2088711906865817,3,8490908.404999997,5,1.4,0.5,1.1361332499999999,943.0366416286097,0,0,2,378,9.940350444799352,124,2.0,5,15.449613155890559,1,0
2019-05-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.56,188.375,75.0,3.909090909090909,4.0,180.6971428571429,61.55,45.33090909090909,101.83,124.24,26.26,45.75,6.0,4.0,15.0,42.0,85.0,109.06249394673124,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,204.0,189.0,119.0,98.23,0.05,0.93,40.8,5.85,3.61,6.71,1207.0,70.0,210.0,362.0,1769.0,523.4,13222.0,,320.0,2.42,4.0,137.0,0.0,3408.0,0.268571428571425,32.412,63.01031,5.4283934857142855,-6.050890000000001,8000000.0,147.29,1.1,1.023,883.193307104421,0.55,0.539,0.7074444444444444,0.2999333333333333,0.2058342674957438,3,8490908.404999997,5,1.4,0.5,1.1353,883.193307104421,0,0,2,379,10.26116042585369,125,3.0,5,15.479571591832464,1,0
2019-05-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.73333333333333,189.5,75.0,3.89090909090909,6.205673758865249,183.6974285714286,61.55,45.35168831168832,101.83,124.2,26.12,45.75,6.0,4.51336898395722,15.0,42.0,85.0,109.20137207425344,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,204.0,185.0,112.0,98.23,0.05,0.83,40.8,5.73,3.39,6.71,1217.0,70.0,210.0,329.0,1758.0,523.4,13222.0,,308.0,2.33,0.0,133.0,0.0,3374.0,0.278571428571425,31.945333,69.39321,5.460770928571429,-6.050890000000001,8000000.0,147.29,1.1,0.974,903.2613960961761,0.55,0.539,0.7056666666666667,0.3013,0.2041690447769988,3,8490908.404999997,5,1.4,0.5,1.1236333250000001,903.2613960961761,0,0,2,380,9.656940058803098,126,3.0,5,15.514168685430747,1,0
2019-05-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.90666666666667,190.625,75.0,3.872727272727273,8.411347517730498,186.6977142857143,61.55,45.37246753246753,101.83,124.15,25.96,45.75,6.0,5.026737967914439,15.0,42.0,85.0,109.34025020177565,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,204.0,181.0,105.0,98.23,0.05,0.83,40.8,5.6,3.18,6.71,1226.0,70.0,210.0,297.0,1746.0,523.4,13222.0,,297.0,2.25,0.0,133.0,0.0,3339.0,0.3399999999999964,31.247421,76.14305,5.556953642857143,-6.050890000000001,8000000.0,147.29,1.1,1.007,899.0115748127453,0.55,0.539,0.7038888888888889,0.3026666666666667,0.203065082565505,3,8490908.404999997,5,1.4,0.5,1.106185525,899.0115748127453,0,0,2,381,9.356069403281708,127,3.0,5,15.537651581454215,1,0
2019-05-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.08,191.75,75.0,3.854545454545456,10.617021276595745,189.698,61.55,45.39324675324675,101.83,124.09,25.8,45.75,6.0,5.540106951871658,15.0,42.0,85.0,109.47912832929782,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,204.0,177.0,98.0,98.23,0.05,0.74,40.8,5.48,2.97,6.71,1235.0,70.0,210.0,279.0,1735.0,523.4,13222.0,,285.0,2.16,0.0,133.0,0.0,3319.0,0.961428571428568,31.528662,73.87922,5.802854485714286,-6.050890000000001,8000000.0,147.29,1.1,0.981,911.8079481895015,0.55,0.539,0.7021111111111111,0.3040333333333333,0.203263657387394,3,8490908.404999997,5,1.4,0.5,1.11321655,911.8079481895015,0,0,2,382,8.852047900858295,128,3.0,5,15.571159772690876,1,0
2019-05-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.25333333333333,192.875,75.0,3.836363636363637,12.822695035460994,192.69828571428573,61.55,45.414025974025975,101.83,124.04,25.64,45.75,6.0,6.053475935828877,15.0,42.0,85.0,109.61800645682,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,204.0,173.0,91.0,98.23,0.05,0.74,40.8,5.35,2.76,6.71,1245.0,70.0,210.0,260.0,1724.0,523.4,13222.0,,274.0,2.07,0.0,133.0,0.0,3299.0,1.185714285714282,31.774498,72.57102,6.0053464000000005,-6.050890000000001,8000000.0,147.29,1.1,1.018,902.9203964402259,0.55,0.539,0.7003333333333334,0.3054,0.2014140464578647,3,8490908.404999997,5,1.4,0.5,1.1193624500000001,902.9203964402259,0,0,2,383,8.594158678774834,0,3.0,5,15.595552464297848,1,0
2019-05-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.42666666666668,194.0,75.0,3.8181818181818175,15.028368794326244,195.69857142857143,61.48,45.43480519480519,101.83,123.98,25.47,45.75,6.0,6.566844919786097,15.0,42.0,85.0,109.75688458434222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,204.0,169.0,84.0,98.23,0.03,0.65,40.8,5.23,2.55,6.71,1254.0,70.0,210.0,242.0,1712.0,523.4,13222.0,,261.0,1.97,0.0,133.0,0.0,3278.0,1.2599999999999965,32.516167,62.8522,6.345450285714286,-6.050890000000001,8000000.0,147.29,1.1,0.989,902.9905158829122,0.55,0.539,0.6985555555555556,0.3067666666666667,0.1991509581110696,3,8490908.404999997,5,1.4,0.5,1.137904175,902.9905158829122,0,0,2,384,8.185770930008896,0,3.0,5,15.632249251680534,1,0
2019-05-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.6,195.125,75.0,3.8,17.23404255319149,198.69885714285715,61.48,45.45558441558442,101.83,123.94,25.3,45.75,6.0,7.080213903743315,15.0,37.0,85.0,109.8957627118644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,204.0,166.0,77.0,98.23,0.03,0.65,40.8,5.14,2.33,6.71,1262.0,70.0,210.0,227.0,1701.0,523.4,13222.0,,251.0,1.9,0.0,128.0,0.0,3260.0,1.0928571428571392,32.662003,60.631794,6.490704328571428,-6.050890000000001,8000000.0,147.29,1.1,1.001,893.2279106991904,0.55,0.539,0.6967777777777778,0.3081333333333333,0.197935435625871,3,8490908.404999997,5,1.4,0.5,1.141550075,893.2279106991904,0,0,2,385,7.9581790331504605,0,3.0,5,15.656287767752184,1,0
2019-05-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.77333333333334,196.25,75.0,3.781818181818182,19.43971631205674,201.69914285714287,61.48,45.47636363636364,101.83,123.88,25.14,45.75,5.982857142857143,7.593582887700535,15.0,37.0,85.0,110.0346408393866,0.0,0.0,0.0,27.0,0.0,5.0,1.0,6.0,204.0,162.0,70.0,98.23,0.03,0.56,40.8,5.01,2.12,6.71,1269.0,70.0,210.0,212.0,1689.0,523.4,13222.0,,239.0,1.81,0.0,122.0,32.0,3240.0,1.135714285714282,31.75367,70.246445,6.436509042857144,-6.050890000000001,8000000.0,147.29,1.1,1.009,900.068442324045,0.55,0.539,0.695,0.3095,0.1994013507802689,3,8490908.404999997,5,1.4,0.5,1.11884175,900.068442324045,0,0,2,386,7.5201176444550395,0,3.0,5,15.691914797117654,1,0
2019-05-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.94666666666667,197.375,75.0,3.763636363636364,21.645390070921987,204.6994285714286,61.48,45.497142857142855,101.83,123.82,24.95,45.75,5.965714285714285,8.106951871657754,15.0,39.0,81.0,110.1735189669088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,204.0,158.0,63.0,98.23,0.03,0.56,40.8,4.89,1.91,6.71,1275.0,70.0,210.0,200.0,1677.0,523.4,13222.0,,228.0,1.72,0.0,120.0,0.0,3222.0,1.2157142857142822,30.839083,75.412865,6.4251546,-6.050890000000001,8000000.0,147.29,1.1,0.992,851.1167357184488,0.55,0.539,0.6932222222222222,0.3108666666666666,0.1998928565110372,3,8490908.404999997,5,1.4,0.5,1.095977075,851.1167357184488,0,0,2,387,7.586613941098958,0,2.0,5,15.717530340355637,1,0
2019-05-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,70.12,198.5,75.0,3.7454545454545456,23.85106382978724,207.6997142857143,61.48,45.51792207792208,101.83,123.75,24.78,45.75,5.948571428571428,8.620320855614974,15.0,42.0,81.0,110.312397094431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,204.0,153.0,57.0,98.23,0.03,0.46,40.8,4.74,1.73,6.71,1281.0,70.0,210.0,200.0,1666.0,523.4,13222.0,,216.0,1.63,0.0,123.0,0.0,3217.0,1.155714285714282,30.287,77.81145,6.404206785714286,-6.050890000000001,8000000.0,147.29,1.1,1.001,792.2266595270212,0.55,0.539,0.6914444444444444,0.3122333333333333,0.2002395636350415,3,8490908.404999997,5,1.4,0.5,1.0821749999999999,792.2266595270212,0,0,2,388,7.72158693032979,0,1.0,5,15.753350648883133,1,0
2019-05-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,70.29333333333334,199.625,75.0,3.727272727272728,26.056737588652485,210.7,61.48,45.5387012987013,101.83,123.67,24.57,45.75,5.931428571428572,9.133689839572192,15.0,42.0,81.0,110.4512752219532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,204.0,148.0,51.0,98.23,0.03,0.46,40.8,4.58,1.55,6.71,1287.0,70.0,210.0,198.0,1656.0,523.4,13222.0,,205.0,1.55,0.0,123.0,0.0,3211.0,0.5314285714285678,30.16825,78.60694,6.333750285714286,-6.050890000000001,8000000.0,147.29,1.1,0.992,877.2863202737809,0.55,0.539,0.6896666666666668,0.3136,0.1988860520391123,3,8490908.404999997,5,1.4,0.5,1.07920625,877.2863202737809,0,0,2,389,6.617817282001469,1,0.0,5,15.779180481465652,1,0
2019-05-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,70.46666666666667,200.75,75.0,3.709090909090909,28.26241134751773,213.7002857142857,61.48,45.55948051948052,101.83,123.59,24.38,45.75,5.914285714285715,9.647058823529411,15.0,42.0,81.0,110.5901533494754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,204.0,143.0,45.0,98.23,0.03,0.37,40.8,4.43,1.36,6.71,1293.0,70.0,210.0,198.0,1645.0,523.4,13222.0,,193.0,1.46,0.0,123.0,0.0,3206.0,0.3114285714285678,30.428665,79.98303,6.2514998,-6.050890000000001,8000000.0,147.29,1.1,1.004,894.793481874145,0.55,0.539,0.6878888888888889,0.3149666666666667,0.1993108315974538,3,8490908.404999997,5,1.4,0.5,1.0857166249999999,894.793481874145,0,0,2,390,6.1085307703932905,2,0.0,5,15.815570808541814,1,0
2019-05-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,70.64,201.875,75.0,3.690909090909091,30.46808510638298,216.70057142857144,61.48,45.58025974025974,101.83,123.51,24.22,45.75,5.897142857142857,10.16042780748663,15.0,42.0,81.0,110.72903147699758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,204.0,138.0,40.0,98.23,0.03,0.37,40.8,4.27,1.21,6.71,1299.0,70.0,210.0,197.0,1633.0,523.4,13222.0,,183.0,1.38,0.0,123.0,0.0,3199.0,0.2399999999999963,30.791162,78.85178,6.127025685714286,-6.050890000000001,8000000.0,147.29,1.1,1.005,816.1698065161837,0.55,0.539,0.6861111111111111,0.3163333333333333,0.1999191526863812,3,8490908.404999997,5,1.4,0.5,1.09477905,816.1698065161837,0,0,2,391,6.34998694913384,3,0.0,5,15.839298490358296,1,0
2019-05-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,70.81333333333333,203.0,75.0,3.672727272727273,32.67375886524823,219.7008571428572,61.48,45.60103896103896,101.83,123.43,24.12,45.75,5.88,10.673796791443852,15.0,42.0,37.0,110.86790960451978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,204.0,133.0,37.0,98.23,0.03,0.37,40.8,4.12,1.12,6.71,1305.0,70.0,210.0,196.0,1623.0,523.4,13222.0,,175.0,1.32,0.0,79.0,0.0,3194.0,0.2471428571428534,30.703669,78.46415,5.934261014285715,-6.050890000000001,8000000.0,147.29,1.1,0.995,850.1291057079211,0.55,0.539,0.6843333333333333,0.3177,0.201544514618038,3,8490908.404999997,5,1.4,0.5,1.0925917250000001,850.1291057079211,0,0,2,392,5.829823833302481,4,0.0,5,15.856924565207045,1,0
2019-05-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,70.98666666666666,204.125,75.0,3.6545454545454543,34.87943262411348,222.70114285714288,61.48,45.621818181818185,101.83,123.34,24.01,45.75,5.862857142857143,11.18716577540107,15.0,42.0,37.0,111.00678773204196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,204.0,128.0,34.0,98.23,0.03,0.37,40.8,3.96,1.03,6.71,1311.0,70.0,210.0,195.0,1612.0,523.4,13222.0,,167.0,1.26,0.0,79.0,0.0,3188.0,0.175714285714282,30.75367,77.533745,5.857246871428571,-6.050890000000001,8000000.0,147.29,1.1,1.009,893.9913444769089,0.55,0.539,0.6825555555555556,0.3190666666666666,0.2020273319722785,3,8490908.404999997,5,1.4,0.5,1.09384175,893.9913444769089,0,0,2,393,5.29036243336265,5,0.0,5,15.87540697641061,1,0
2019-05-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,71.16,205.25,75.0,3.6363636363636367,37.08510638297873,225.70142857142852,61.48,45.6425974025974,101.83,123.25,23.9,45.75,5.845714285714286,11.70053475935829,15.0,42.0,37.0,111.14566585956416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,204.0,123.0,31.0,98.23,0.03,0.37,40.8,3.81,0.94,6.71,1317.0,70.0,210.0,194.0,1600.0,523.4,13222.0,,159.0,1.2,0.0,79.0,0.0,3181.0,0.0871428571428534,30.461998,80.099174,5.787596671428571,-6.050890000000001,8000000.0,147.29,1.1,0.99,925.6517972251638,0.55,0.539,0.6807777777777778,0.3204333333333333,0.202468307979762,3,8490908.404999997,5,1.4,0.5,1.08654995,925.6517972251638,0,0,2,394,4.864651629890395,6,0.0,5,15.893535373436164,1,0
2019-05-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,71.33333333333334,206.375,75.0,3.618181818181818,39.290780141843975,228.7017142857143,61.48,45.66337662337662,101.83,123.16,23.79,45.75,5.828571428571428,12.213903743315509,15.0,42.0,37.0,111.28454398708637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,204.0,118.0,28.0,98.23,0.03,0.37,40.8,3.65,0.85,6.71,1322.0,70.0,210.0,193.0,1590.0,523.4,13222.0,,151.0,1.14,0.0,79.0,0.0,3175.0,0.0985714285714248,30.378664,76.49466,5.8281369142857145,-6.050890000000001,8000000.0,147.29,1.1,0.995,870.7088901264601,0.55,0.539,0.679,0.3218,0.2025243786418501,3,8490908.404999997,5,1.4,0.5,1.0844666,870.7088901264601,0,0,2,395,4.911410528484449,7,0.0,5,15.912545679431684,1,0
2019-05-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,71.50666666666666,207.5,75.0,3.6,41.49645390070922,231.70200000000003,61.48,45.684155844155846,101.83,123.09,23.68,45.75,5.811428571428571,12.727272727272728,15.0,38.0,37.0,111.42342211460856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,204.0,114.0,25.0,98.23,0.03,0.37,40.8,3.53,0.76,6.71,1327.0,69.0,210.0,192.0,1579.0,523.4,13222.0,,144.0,1.09,0.0,75.0,0.0,3167.0,0.115714285714282,30.35575,73.30312,5.914098042857143,-6.050890000000001,8000000.0,147.29,1.1,1.0,850.711956185784,0.55,0.539,0.6772222222222222,0.3231666666666666,0.2019297007079373,3,8490908.404999997,5,1.4,0.5,1.08389375,850.711956185784,0,0,2,396,4.793825525092066,8,0.0,5,15.929220947679768,1,0
2019-05-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,71.68,208.625,75.0,3.581818181818182,43.70212765957447,234.7022857142857,61.48,45.70493506493506,101.83,122.99,23.795652173913044,45.75,5.7942857142857145,13.240641711229948,15.0,42.0,37.0,111.56230024213076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,204.0,109.0,22.0,98.23,0.03,0.28,40.8,3.37,0.67,6.71,1332.0,69.0,210.0,191.0,1567.0,523.4,13222.0,,135.0,1.02,0.0,79.0,0.0,3159.0,0.1071428571428534,30.437002,74.36369,6.020358757142858,-6.050890000000001,8000000.0,147.29,1.1,1.006,866.5553883408505,0.55,0.539,0.6754444444444445,0.3245333333333333,0.2010192007855423,3,8490908.404999997,5,1.4,0.5,1.08592505,866.5553883408505,0,0,2,397,4.412042727681484,9,0.0,5,15.958107239477577,1,0
2019-05-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,71.85333333333334,209.75,75.0,3.5636363636363635,45.90780141843972,237.70257142857145,61.48,45.72571428571428,101.83,122.89,23.91130434782609,45.75,5.777142857142858,13.754010695187167,15.0,42.0,37.0,111.70117836965296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,204.0,104.0,19.0,98.23,0.03,0.28,40.8,3.22,0.58,6.71,1332.0,69.0,210.0,190.0,1554.0,523.4,13222.0,,127.0,0.96,0.0,79.0,0.0,3145.0,0.0899999999999963,30.414083,75.89504,6.080553942857143,-6.050890000000001,8000000.0,147.29,1.1,1.009,906.7969975035437,0.55,0.539,0.6736666666666667,0.3259,0.2003249426142055,3,8490908.404999997,5,1.4,0.5,1.085352075,906.7969975035437,0,0,2,398,3.966394583616159,10,0.0,5,15.97713449485441,1,0
2019-05-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,72.02666666666667,210.875,75.0,3.5454545454545454,48.11347517730497,240.7028571428572,61.48,45.74649350649351,101.83,122.8,24.02695652173913,45.75,5.76,14.267379679144389,15.0,37.0,37.0,111.84005649717514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,204.0,100.0,16.0,98.23,0.03,0.28,40.8,3.1,0.48,6.71,1322.0,69.0,210.0,189.0,1543.0,523.4,13222.0,,120.0,0.91,0.0,74.0,0.0,3123.0,0.0571428571428534,30.639086,75.84131,6.1470753857142855,-6.050890000000001,8000000.0,147.29,1.1,0.981,858.4259575056744,0.55,0.539,0.671888888888889,0.3272666666666666,0.2000614185089702,3,8490908.404999997,5,1.4,0.5,1.09097715,858.4259575056744,0,0,2,399,3.9589559779218164,11,0.0,5,15.995356409491682,1,0
2019-05-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,72.2,212.0,75.0,3.527272727272728,50.319148936170215,243.7031428571429,61.48,45.767272727272726,101.83,122.69,24.14260869565217,45.75,5.742857142857143,14.780748663101605,15.0,42.0,37.0,111.97893462469736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,204.0,95.0,13.0,98.23,0.03,0.28,40.8,2.94,0.39,6.71,1311.0,69.0,210.0,188.0,1532.0,523.4,13222.0,,112.0,0.85,0.0,79.0,0.0,3100.0,0.0328571428571391,30.58908,76.30146,6.153298171428572,-6.050890000000001,8000000.0,147.29,1.1,1.011,853.4228753008279,0.55,0.539,0.6701111111111111,0.3286333333333333,0.2002060059323199,3,8490908.404999997,5,1.4,0.5,1.089727,853.4228753008279,0,0,2,400,3.716687192462986,12,0.0,5,16.015525904571476,1,0
2019-05-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,72.37333333333333,213.125,75.0,3.5090909090909093,52.52482269503547,246.7034285714286,61.48,45.78805194805195,101.83,122.57,24.258260869565216,45.75,5.725714285714286,15.294117647058824,15.0,42.0,37.0,112.11781275221954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,204.0,90.0,10.0,98.23,0.03,0.28,40.8,2.79,0.3,6.71,1301.0,69.0,210.0,188.0,1520.0,523.4,13222.0,,104.0,0.79,0.0,79.0,0.0,3078.0,0.0314285714285677,31.107834,74.99514,6.213348414285714,-6.050890000000001,8000000.0,147.29,1.1,0.996,871.9792105977473,0.55,0.539,0.6683333333333333,0.33,0.1997452388173,3,8490908.404999997,5,1.4,0.5,1.10269585,871.9792105977473,0,0,2,401,3.3777653545420168,13,1.0,5,16.035249608284865,1,0
