Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Level_ft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL,Rainfall_mm_day,temperature_mean_celsius,relative_humidity_mean_percent,evapotranspiration_mm_day,daily_average_water_level,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,ENSO_Index,IOD_Index,ENSO_3m,IOD_3m,Water_Security_Index,Crisis_Target
2019-04-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,64.57333333333334,162.5,75.0,4.327272727272727,12.0,111.69057142857145,61.92,45.59,101.83,125.6,28.86,45.75,6.0,12.0,15.0,46.0,90.0,105.86829701372076,0.0,0.0,0.0,0.0,0.0,0.0,7.0,34.0,204.0,298.0,254.0,98.23,0.19,3.15,40.8,9.22,7.7,6.71,1133.0,82.0,210.0,1325.0,1769.0,523.4,13222.0,,593.0,4.48,12.0,154.0,0.0,4309.0,0.0,29.71408,76.88044,5.7722501428571436,-6.050890000000001,8000000.0,147.29,1.1,0.999,1114.087142857143,0.62,0.258,0.7173333333333334,0.3269777777777778,0.22237129647353737,3
2019-04-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,64.74666666666667,163.625,75.0,4.309090909090909,12.0,114.69085714285715,61.84,45.43,101.83,125.45,28.57,45.75,6.0,12.0,15.0,46.0,90.0,106.00717514124294,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,204.0,293.0,248.0,98.23,0.19,3.05,40.8,9.07,7.52,6.71,1122.0,81.0,210.0,1284.0,1787.0,523.4,13222.0,,581.0,4.39,12.0,154.0,0.0,4274.0,0.0,29.41825,78.40494,5.750694328571428,-6.050890000000001,8000000.0,147.29,1.1,0.999,1120.1,0.62,0.258,0.717,0.3255444444444444,0.22103775266772746,3
2019-04-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,64.92,164.75,75.0,4.290909090909091,12.0,117.69114285714286,61.79,45.37,101.83,125.4,28.47,45.75,6.0,12.0,15.0,46.0,90.0,106.14605326876514,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32.0,204.0,288.0,242.0,98.23,0.16,2.96,40.8,8.91,7.33,6.71,1111.0,80.0,210.0,1244.0,1805.0,523.4,13222.0,,568.0,4.3,12.0,154.0,0.0,4240.0,0.0028571428571393044,29.561998,77.33367,5.792339171428571,-6.050890000000001,8000000.0,147.29,1.1,1.011,1128.07,0.62,0.258,0.7166666666666667,0.3241111111111111,0.21874905276346238,3
2019-04-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,65.09333333333333,165.875,75.0,4.2727272727272725,12.0,120.6914285714286,61.79,45.32,101.83,125.34,28.37,45.75,6.0,12.0,15.0,46.0,90.0,106.28493139628732,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31.0,204.0,283.0,236.0,98.23,0.16,2.87,40.8,8.76,7.15,6.71,1100.0,79.0,210.0,1204.0,1823.0,523.4,13222.0,,556.0,4.21,12.0,154.0,0.0,4206.0,0.005714285714282162,29.345335,76.00662,5.837391371428571,-6.050890000000001,8000000.0,147.29,1.1,1.002,1135.8657142857141,0.62,0.258,0.7163333333333333,0.3226777777777778,0.21648354854731028,3
2019-04-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,65.26666666666667,167.0,75.0,4.254545454545455,12.0,123.6917142857143,61.79,45.26,101.83,125.29,28.29,45.75,6.0,12.0,15.0,46.0,90.0,106.42380952380952,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,204.0,278.0,231.0,98.23,0.16,2.78,40.8,8.6,7.0,6.71,1089.0,78.0,210.0,1163.0,1841.0,523.4,13222.0,,545.0,4.12,12.0,154.0,0.0,4171.0,0.00857142857142502,29.301582,75.327675,5.8557302571428576,-6.050890000000001,8000000.0,147.29,1.1,1.016,1143.282857142857,0.62,0.258,0.716,0.32124444444444444,0.21452820793157942,3
2019-04-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,65.44,168.125,75.0,4.236363636363636,12.0,126.692,61.79,45.2,101.83,125.23,28.19,45.75,6.0,12.0,15.0,46.0,90.0,106.56268765133171,0.0,0.0,0.0,0.0,0.0,0.0,6.0,29.0,204.0,273.0,225.0,98.23,0.16,2.68,40.8,8.45,6.82,6.71,1078.0,77.0,210.0,1126.0,1854.0,523.4,13222.0,,533.0,4.03,12.0,154.0,0.0,4135.0,0.00857142857142502,29.10784,75.46827,5.9159454,-6.050890000000001,8000000.0,147.29,1.1,0.998,1148.3485714285714,0.62,0.258,0.7156666666666667,0.3198111111111111,0.2127607066121324,3
2019-04-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,65.61333333333333,169.25,75.0,4.218181818181819,12.0,129.69228571428573,61.74,45.15,101.83,125.18,28.08,45.75,6.0,12.0,15.0,46.0,90.0,106.70156577885392,0.0,0.0,0.0,0.0,0.0,0.0,5.0,28.0,204.0,268.0,219.0,98.23,0.14,2.59,40.8,8.29,6.64,6.71,1067.0,76.0,210.0,1090.0,1864.0,523.4,13222.0,,520.0,3.93,12.0,154.0,0.0,4097.0,0.00857142857142502,29.3495,74.02778,5.986298828571429,-6.050890000000001,8000000.0,147.29,1.1,1.011,1155.4785714285715,0.62,0.258,0.7153333333333333,0.31837777777777776,0.21042774798749606,3
2019-04-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,65.78666666666666,170.375,75.0,4.2,12.0,132.69257142857143,61.74,45.09,101.83,125.12,27.98,45.75,6.0,12.0,15.0,46.0,90.0,106.84044390637612,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,204.0,263.0,213.0,98.23,0.14,2.5,40.8,8.14,6.45,6.71,1056.0,75.0,210.0,1055.0,1874.0,523.4,13222.0,,508.0,3.84,12.0,154.0,0.0,4060.0,0.00857142857142502,30.043251,72.625305,6.0389826428571425,-6.050890000000001,8000000.0,147.29,1.1,0.996,1161.7171428571428,0.62,0.258,0.715,0.3169444444444444,0.20845074030396063,3
2019-04-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,65.96000000000001,171.5,75.0,4.181818181818182,12.0,135.69285714285715,61.74,45.04,101.83,125.07,27.88,45.75,6.0,12.0,15.0,46.0,90.0,106.97932203389831,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,204.0,258.0,207.0,98.23,0.14,2.41,40.8,7.99,6.27,6.71,1045.0,74.0,210.0,1018.0,1884.0,523.4,13222.0,,496.0,3.75,12.0,154.0,0.0,4021.0,0.00857142857142502,30.280752,75.16295,6.058307428571429,-6.050890000000001,8000000.0,147.29,1.1,0.995,1166.8842857142856,0.62,0.258,0.7146666666666666,0.31551111111111113,0.20698577468279736,3
2019-04-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,66.13333333333333,172.625,75.0,4.163636363636364,11.0,138.69314285714287,61.74,45.04,101.83,125.03,27.79,45.75,6.0,11.0,15.0,41.0,90.0,107.1182001614205,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,204.0,254.0,202.0,98.23,0.14,2.31,40.8,7.86,6.12,6.71,1034.0,73.0,210.0,983.0,1892.0,523.4,13222.0,,486.0,3.68,11.0,148.0,0.0,3982.0,0.009999999999996446,30.101583,76.95478,5.995415514285715,-6.050890000000001,8000000.0,147.29,1.1,1.005,1170.902857142857,0.62,0.258,0.7143333333333334,0.3140777777777778,0.20646476582174605,3
2019-04-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,66.30666666666667,173.75,75.0,4.1454545454545455,11.0,141.6934285714286,61.74,45.06077922077922,101.83,124.98,27.69,45.75,6.0,11.0,15.0,42.0,90.0,107.2570782889427,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,204.0,250.0,196.0,98.23,0.14,2.22,40.8,7.74,5.94,6.71,1023.0,72.0,210.0,948.0,1900.0,523.4,13222.0,,475.0,3.59,11.0,149.0,0.0,3943.0,0.012857142857139304,30.257835,74.90323,5.925124185714286,-6.050890000000001,8000000.0,147.29,1.1,1.002,1174.7800000000002,0.62,0.258,0.7140000000000001,0.31264444444444445,0.20602918328300174,3
2019-04-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,66.48,174.875,75.0,4.127272727272727,11.0,144.6937142857143,61.68,45.08155844155844,101.83,124.93,27.59,45.75,6.0,11.0,15.0,46.0,90.0,107.3959564164649,0.0,0.0,0.0,0.0,0.0,0.0,4.0,23.0,204.0,245.0,190.0,98.23,0.11,2.13,40.8,7.58,5.76,6.71,1012.0,72.0,210.0,900.0,1890.0,523.4,13222.0,,462.0,3.49,11.0,153.0,0.0,3874.0,0.03571428571428216,30.430748,73.4286,5.916629185714286,-6.050890000000001,8000000.0,147.29,1.1,1.006,1176.847142857143,0.62,0.258,0.7136666666666667,0.3112111111111111,0.2055561388085117,3
2019-04-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,66.65333333333334,176.0,75.0,4.109090909090909,11.0,147.69400000000002,61.68,45.10233766233766,101.83,124.88,27.48,45.75,6.0,11.0,15.0,41.0,90.0,107.53483454398707,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,204.0,241.0,184.0,98.23,0.11,1.94,40.8,7.46,5.58,6.71,1022.0,72.0,210.0,852.0,1881.0,523.4,13222.0,,450.0,3.4,11.0,148.0,0.0,3827.0,0.09857142857142501,30.426582,75.045074,5.8032312428571435,-6.050890000000001,8000000.0,147.29,1.1,1.012,1181.0214285714287,0.62,0.258,0.7133333333333334,0.30977777777777776,0.20556438292943083,3
2019-04-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,66.82666666666667,177.125,75.0,4.090909090909091,12.0,150.69428571428574,61.68,45.123116883116886,101.83,124.84,27.38,45.75,6.0,12.0,15.0,41.0,90.0,107.67371267150928,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,204.0,237.0,178.0,98.23,0.11,1.85,40.8,7.34,5.39,6.71,1040.0,71.0,210.0,804.0,1871.0,523.4,13222.0,,439.0,3.32,12.0,149.0,0.0,3786.0,0.18999999999999645,30.24533,75.819275,5.694059671428571,-6.050890000000001,8000000.0,147.29,1.1,0.983,1180.5014285714285,0.62,0.258,0.713,0.3083444444444444,0.20671317947851814,3
2019-04-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,67.0,178.25,75.0,4.072727272727272,12.0,153.69457142857144,61.68,45.1438961038961,101.83,124.78,27.27,45.75,6.0,12.0,15.0,46.0,90.0,107.81259079903148,0.0,3.0,0.0,6.0,1.0,0.0,4.0,19.0,204.0,232.0,177.0,98.23,0.11,1.76,40.8,7.18,5.36,6.71,1062.0,71.0,210.0,756.0,1861.0,523.4,13222.0,,432.0,3.27,12.0,154.0,10.0,3750.0,0.21999999999999645,29.670334,73.64475,5.663431185714286,-6.050890000000001,8000000.0,147.29,1.1,0.997,1180.1542857142856,0.62,0.258,0.7126666666666667,0.30691111111111113,0.20705439270535766,3
2019-04-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,67.17333333333333,179.375,75.0,4.054545454545455,12.0,156.69485714285716,61.68,45.16467532467532,101.83,124.72,27.18,45.75,6.0,12.0,15.0,46.0,90.0,107.95146892655367,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,204.0,227.0,167.0,98.23,0.11,1.57,40.8,7.03,5.06,6.71,1092.0,71.0,210.0,708.0,1851.0,523.4,13222.0,,415.0,3.14,12.0,154.0,0.0,3722.0,0.2214285714285679,29.816164,70.55626,5.710822642857143,-6.050890000000001,8000000.0,147.29,1.1,1.005,1181.5414285714287,0.62,0.258,0.7123333333333334,0.30547777777777774,0.20618718506614891,3
2019-04-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,67.34666666666666,180.5,75.0,4.036363636363636,12.0,159.69514285714288,61.61,45.18545454545455,101.83,124.66,27.07,45.75,6.0,12.0,15.0,46.0,90.0,108.09034705407586,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,204.0,222.0,161.0,98.23,0.08,1.48,40.8,6.87,4.88,6.71,1122.0,71.0,210.0,662.0,1841.0,523.4,13222.0,,402.0,3.04,0.0,154.0,0.0,3696.0,0.21857142857142503,30.170326,72.85772,5.801005442857142,-6.050890000000001,8000000.0,147.29,1.1,0.983,1179.3971428571429,0.62,0.258,0.712,0.30404444444444445,0.20581891433873875,3
2019-04-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,67.52,181.625,75.0,4.0181818181818185,12.0,162.69542857142858,61.61,45.206233766233765,101.83,124.6,26.96,45.75,6.0,12.0,15.0,46.0,90.0,108.22922518159808,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,204.0,217.0,155.0,98.23,0.08,1.39,40.8,6.72,4.7,6.71,1147.0,71.0,210.0,616.0,1831.0,523.4,13222.0,,390.0,2.95,12.0,154.0,0.0,3665.0,0.2128571428571393,30.487001,73.73853,5.8743524,-6.050890000000001,8000000.0,147.29,1.1,0.991,1175.6642857142856,0.62,0.258,0.7116666666666667,0.3026111111111111,0.20595163404345868,3
2019-04-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,67.69333333333333,182.75,75.0,4.0,12.0,165.6957142857143,61.61,45.22701298701298,101.83,124.54,26.84,45.75,6.0,12.0,15.0,46.0,90.0,108.36810330912026,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,204.0,212.0,149.0,98.23,0.08,1.3,40.8,6.56,4.52,6.71,1162.0,71.0,210.0,570.0,1821.0,523.4,13222.0,,378.0,2.86,12.0,154.0,0.0,3624.0,0.18714285714285359,30.137001,76.07792,5.779112614285714,-6.050890000000001,8000000.0,147.29,1.1,1.03,1175.9014285714286,0.62,0.258,0.7113333333333333,0.3011777777777778,0.20645583834078815,3
2019-04-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,67.86666666666667,183.875,75.0,3.981818181818182,8.0,168.69600000000003,61.61,45.24779220779221,101.83,124.48,26.74,45.75,6.0,8.0,15.0,46.0,90.0,108.50698143664246,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,204.0,207.0,143.0,98.23,0.08,1.2,40.8,6.41,4.33,6.71,1171.0,71.0,210.0,524.0,1811.0,523.4,13222.0,,366.0,2.77,8.0,150.0,0.0,3577.0,0.12857142857142503,30.46617,76.92388,5.660388671428571,-6.050890000000001,8000000.0,147.29,1.1,1.003,1174.782857142857,0.62,0.258,0.7110000000000001,0.2997444444444444,0.207360752781716,3
2019-04-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.03999999999999,185.0,75.0,3.963636363636364,8.0,171.69628571428572,61.61,45.26857142857143,101.83,124.42,26.62,45.75,6.0,8.0,15.0,46.0,90.0,108.64585956416464,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,204.0,202.0,137.0,98.23,0.08,1.2,40.8,6.25,4.15,6.71,1180.0,70.0,210.0,478.0,1800.0,523.4,13222.0,,355.0,2.68,8.0,150.0,0.0,3528.0,0.04142857142856787,30.809916,77.48336,5.566531614285714,-6.050890000000001,8000000.0,147.29,1.1,0.985,1174.1100000000001,0.62,0.258,0.7106666666666667,0.2983111111111111,0.20789019085294458,3
2019-04-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.21333333333334,186.125,75.0,3.945454545454545,8.0,174.69657142857145,61.61,45.28935064935065,101.83,124.36,26.52,45.75,6.0,8.0,15.0,46.0,90.0,108.78473769168684,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,204.0,197.0,131.0,98.23,0.08,1.11,40.8,6.1,3.97,6.71,1189.0,70.0,210.0,432.0,1790.0,523.4,13222.0,,343.0,2.59,8.0,150.0,0.0,3481.0,0.02571428571428216,31.461996,69.210045,5.320953471428572,-6.050890000000001,8000000.0,147.29,1.1,1.019,1177.0828571428572,0.62,0.258,0.7103333333333334,0.29687777777777774,0.2089935523141303,3
2019-05-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.38666666666667,187.25,75.0,3.9272727272727272,8.0,177.69685714285717,61.55,45.31012987012987,101.83,124.3,26.38,45.75,6.0,8.0,15.0,42.0,85.0,108.92361581920903,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,204.0,193.0,125.0,98.23,0.05,1.02,40.8,5.97,3.79,6.71,1198.0,70.0,210.0,396.0,1779.0,523.4,13222.0,,331.0,2.5,8.0,141.0,0.0,3443.0,0.21714285714285358,32.44533,68.6594,5.307194428571429,-6.050890000000001,8000000.0,147.29,1.1,1.006,1180.0385714285715,0.55,0.539,0.7092222222222222,0.29856666666666665,0.20887119068658178,3
2019-05-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.56,188.375,75.0,3.909090909090909,4.0,180.6971428571429,61.55,45.33090909090909,101.83,124.24,26.26,45.75,6.0,4.0,15.0,42.0,85.0,109.06249394673124,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,204.0,189.0,119.0,98.23,0.05,0.93,40.8,5.85,3.61,6.71,1207.0,70.0,210.0,362.0,1769.0,523.4,13222.0,,320.0,2.42,4.0,137.0,0.0,3408.0,0.268571428571425,32.412,63.01031,5.4283934857142855,-6.050890000000001,8000000.0,147.29,1.1,1.023,1189.2257142857143,0.55,0.539,0.7074444444444444,0.29993333333333333,0.20583426749574385,3
2019-05-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.73333333333333,189.5,75.0,3.89090909090909,6.205673758865249,183.6974285714286,61.55,45.35168831168832,101.83,124.2,26.12,45.75,6.0,4.51336898395722,15.0,42.0,85.0,109.20137207425344,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,204.0,185.0,112.0,98.23,0.05,0.83,40.8,5.73,3.39,6.71,1217.0,70.0,210.0,329.0,1758.0,523.4,13222.0,,308.0,2.33,0.0,133.0,0.0,3374.0,0.27857142857142503,31.945333,69.39321,5.460770928571429,-6.050890000000001,8000000.0,147.29,1.1,0.974,1194.9414285714286,0.55,0.539,0.7056666666666667,0.3013,0.20416904477699888,3
2019-05-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,68.90666666666667,190.625,75.0,3.872727272727273,8.411347517730498,186.6977142857143,61.55,45.37246753246753,101.83,124.15,25.96,45.75,6.0,5.026737967914439,15.0,42.0,85.0,109.34025020177565,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,204.0,181.0,105.0,98.23,0.05,0.83,40.8,5.6,3.18,6.71,1226.0,70.0,210.0,297.0,1746.0,523.4,13222.0,,297.0,2.25,0.0,133.0,0.0,3339.0,0.3399999999999964,31.247421,76.14305,5.556953642857143,-6.050890000000001,8000000.0,147.29,1.1,1.007,1196.7142857142858,0.55,0.539,0.7038888888888889,0.3026666666666667,0.20306508256550507,3
2019-05-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.08,191.75,75.0,3.8545454545454554,10.617021276595745,189.698,61.55,45.39324675324675,101.83,124.09,25.8,45.75,6.0,5.540106951871658,15.0,42.0,85.0,109.47912832929782,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,204.0,177.0,98.0,98.23,0.05,0.74,40.8,5.48,2.97,6.71,1235.0,70.0,210.0,279.0,1735.0,523.4,13222.0,,285.0,2.16,0.0,133.0,0.0,3319.0,0.961428571428568,31.528662,73.87922,5.802854485714286,-6.050890000000001,8000000.0,147.29,1.1,0.981,1194.8485714285714,0.55,0.539,0.7021111111111111,0.3040333333333333,0.20326365738739402,3
2019-05-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.25333333333333,192.875,75.0,3.836363636363637,12.822695035460994,192.69828571428573,61.55,45.414025974025975,101.83,124.04,25.64,45.75,6.0,6.053475935828877,15.0,42.0,85.0,109.61800645682,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,204.0,173.0,91.0,98.23,0.05,0.74,40.8,5.35,2.76,6.71,1245.0,70.0,210.0,260.0,1724.0,523.4,13222.0,,274.0,2.07,0.0,133.0,0.0,3299.0,1.185714285714282,31.774498,72.57102,6.0053464000000005,-6.050890000000001,8000000.0,147.29,1.1,1.018,1198.292857142857,0.55,0.539,0.7003333333333334,0.3054,0.2014140464578647,3
2019-05-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.42666666666668,194.0,75.0,3.8181818181818175,15.028368794326244,195.69857142857143,61.48,45.43480519480519,101.83,123.98,25.47,45.75,6.0,6.566844919786097,15.0,42.0,85.0,109.75688458434222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,204.0,169.0,84.0,98.23,0.03,0.65,40.8,5.23,2.55,6.71,1254.0,70.0,210.0,242.0,1712.0,523.4,13222.0,,261.0,1.97,0.0,133.0,0.0,3278.0,1.2599999999999965,32.516167,62.8522,6.345450285714286,-6.050890000000001,8000000.0,147.29,1.1,0.989,1196.7285714285713,0.55,0.539,0.6985555555555556,0.3067666666666667,0.19915095811106964,3
2019-05-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.6,195.125,75.0,3.8,17.23404255319149,198.69885714285715,61.48,45.45558441558442,101.83,123.94,25.3,45.75,6.0,7.080213903743315,15.0,37.0,85.0,109.8957627118644,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,204.0,166.0,77.0,98.23,0.03,0.65,40.8,5.14,2.33,6.71,1262.0,70.0,210.0,227.0,1701.0,523.4,13222.0,,251.0,1.9,0.0,128.0,0.0,3260.0,1.0928571428571392,32.662003,60.631794,6.490704328571428,-6.050890000000001,8000000.0,147.29,1.1,1.001,1194.3642857142859,0.55,0.539,0.6967777777777778,0.3081333333333333,0.19793543562587104,3
2019-05-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.77333333333334,196.25,75.0,3.781818181818182,19.43971631205674,201.69914285714287,61.48,45.47636363636364,101.83,123.88,25.14,45.75,5.982857142857143,7.593582887700535,15.0,37.0,85.0,110.0346408393866,0.0,0.0,0.0,27.0,0.0,5.0,1.0,6.0,204.0,162.0,70.0,98.23,0.03,0.56,40.8,5.01,2.12,6.71,1269.0,70.0,210.0,212.0,1689.0,523.4,13222.0,,239.0,1.81,0.0,122.0,32.0,3240.0,1.1357142857142821,31.75367,70.246445,6.436509042857144,-6.050890000000001,8000000.0,147.29,1.1,1.009,1189.8828571428571,0.55,0.539,0.695,0.3095,0.19940135078026897,3
2019-05-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,69.94666666666667,197.375,75.0,3.763636363636364,21.645390070921987,204.6994285714286,61.48,45.497142857142855,101.83,123.82,24.95,45.75,5.965714285714285,8.106951871657754,15.0,39.0,81.0,110.1735189669088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,204.0,158.0,63.0,98.23,0.03,0.56,40.8,4.89,1.91,6.71,1275.0,70.0,210.0,200.0,1677.0,523.4,13222.0,,228.0,1.72,0.0,120.0,0.0,3222.0,1.2157142857142822,30.839083,75.412865,6.4251546,-6.050890000000001,8000000.0,147.29,1.1,0.992,1188.6828571428573,0.55,0.539,0.6932222222222222,0.3108666666666666,0.1998928565110372,3
2019-05-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,70.12,198.5,75.0,3.7454545454545456,23.85106382978724,207.6997142857143,61.48,45.51792207792208,101.83,123.75,24.78,45.75,5.948571428571428,8.620320855614974,15.0,42.0,81.0,110.312397094431,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,204.0,153.0,57.0,98.23,0.03,0.46,40.8,4.74,1.73,6.71,1281.0,70.0,210.0,200.0,1666.0,523.4,13222.0,,216.0,1.63,0.0,123.0,0.0,3217.0,1.1557142857142821,30.287,77.81145,6.404206785714286,-6.050890000000001,8000000.0,147.29,1.1,1.001,1186.5842857142857,0.55,0.539,0.6914444444444444,0.3122333333333333,0.20023956363504158,3
2019-05-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,70.29333333333334,199.625,75.0,3.727272727272728,26.056737588652485,210.7,61.48,45.5387012987013,101.83,123.67,24.57,45.75,5.931428571428572,9.133689839572192,15.0,42.0,81.0,110.4512752219532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,204.0,148.0,51.0,98.23,0.03,0.46,40.8,4.58,1.55,6.71,1287.0,70.0,210.0,198.0,1656.0,523.4,13222.0,,205.0,1.55,0.0,123.0,0.0,3211.0,0.5314285714285678,30.16825,78.60694,6.333750285714286,-6.050890000000001,8000000.0,147.29,1.1,0.992,1186.3242857142857,0.55,0.539,0.6896666666666668,0.31360000000000005,0.19888605203911233,3
2019-05-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,70.46666666666667,200.75,75.0,3.709090909090909,28.26241134751773,213.7002857142857,61.48,45.55948051948052,101.83,123.59,24.38,45.75,5.914285714285715,9.647058823529411,15.0,42.0,81.0,110.5901533494754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,204.0,143.0,45.0,98.23,0.03,0.37,40.8,4.43,1.36,6.71,1293.0,70.0,210.0,198.0,1645.0,523.4,13222.0,,193.0,1.46,0.0,123.0,0.0,3206.0,0.3114285714285678,30.428665,79.98303,6.2514997999999995,-6.050890000000001,8000000.0,147.29,1.1,1.004,1183.935714285714,0.55,0.539,0.6878888888888889,0.3149666666666667,0.19931083159745386,3
