Date,Population,Per_Capita_Consumption_LPCD,Season_Factor,Random_Fluctuation,Total_Consumption_MLD,Crisis_Event
2023-06-08,8000000,148.61,1.1,0.989,1156.71,
2023-06-09,8000000,148.61,1.1,0.99,1147.53,
2023-06-10,8000000,148.61,1.1,0.996,1145.17,
2023-06-11,8000000,148.61,1.1,0.994,1140.67,
2023-06-12,8000000,148.61,1.1,1.004,1147.86,
2023-06-13,8000000,148.61,1.1,0.994,1143.6,
2023-06-14,8000000,148.61,1.1,1.007,1153.13,
2023-06-15,8000000,148.61,1.1,0.986,1139.64,
2023-06-16,8000000,148.61,1.1,1.011,1154.25,
2023-06-17,8000000,148.61,1.1,0.982,1136.37,
2023-06-18,8000000,148.61,1.1,0.995,1133.94,
2023-06-19,8000000,148.61,1.1,0.977,1111.98,
2023-06-20,8000000,148.61,1.1,1.019,1135.92,
2023-06-21,8000000,148.61,1.1,0.992,1129.9,
2023-06-22,8000000,148.61,1.1,0.997,1129.14,
2023-06-23,8000000,148.61,1.1,1.0,1132.44,
2023-06-24,8000000,148.61,1.1,0.991,1125.55,
2023-06-25,8000000,148.61,1.1,1.022,1152.51,
2023-06-26,8000000,148.61,1.1,1.012,1168.01,
2023-06-27,8000000,148.61,1.1,1.018,1188.55,
2023-06-28,8000000,148.61,1.1,0.987,1173.42,
2023-06-29,8000000,148.61,1.1,0.993,1166.47,
2023-06-30,8000000,148.61,1.1,1.0,1167.12,
2023-07-01,8000000,128.34,0.95,0.996,1155.46,
2023-07-02,8000000,128.34,0.95,1.002,1151.22,
2023-07-03,8000000,128.34,0.95,0.992,1135.71,
2023-07-04,8000000,128.34,0.95,0.989,1117.98,
2023-07-05,8000000,128.34,0.95,1.011,1125.47,
2023-07-06,8000000,128.34,0.95,1.008,1128.78,
2023-07-07,8000000,128.34,0.95,1.0,1123.98,
2023-07-08,8000000,128.34,0.95,0.996,1115.01,
2023-07-09,8000000,128.34,0.95,0.991,1101.36,
2023-07-10,8000000,128.34,0.95,1.009,1106.95,
2023-07-11,8000000,128.34,0.95,1.008,1111.35,
2023-07-12,8000000,128.34,0.95,1.001,1108.25,
2023-07-13,8000000,128.34,0.95,1.006,1110.38,
2023-07-14,8000000,128.34,0.95,1.011,1118.21,
2023-07-15,8000000,128.34,0.95,0.999,1113.08,
2023-07-16,8000000,128.34,0.95,0.998,1107.12,
2023-07-17,8000000,128.34,0.95,0.989,1091.53,
2023-07-18,8000000,128.34,0.95,1.012,1101.19,
2023-07-19,8000000,128.34,0.95,1.008,1105.64,
2023-07-20,8000000,128.34,0.95,0.988,1089.43,
2023-07-21,8000000,128.34,0.95,0.984,1069.8,
2023-07-22,8000000,128.34,0.95,0.997,1064.57,
2023-07-23,8000000,128.34,0.95,1.008,1070.67,
2023-07-24,8000000,128.34,0.95,1.017,1085.59,
2023-07-25,8000000,128.34,0.95,0.993,1075.36,
2023-07-26,8000000,128.34,0.95,1.002,1074.54,
2023-07-27,8000000,128.63,0.95,1.007,1079.57,
2023-07-28,8000000,128.63,0.95,1.002,1078.83,
2023-07-29,8000000,128.63,0.95,0.985,1061.36,
2023-07-30,8000000,128.63,0.95,0.992,1051.7,
2023-07-31,8000000,128.63,0.95,0.986,1036.76,
2023-08-01,8000000,128.63,0.95,0.996,1032.0,
2023-08-02,8000000,128.63,0.95,1.006,1038.03,
2023-08-03,8000000,128.63,0.95,0.997,1034.69,
2023-08-04,8000000,128.63,0.95,0.99,1024.51,
2023-08-05,8000000,128.63,0.95,1.005,1029.15,
2023-08-06,8000000,128.63,0.95,1.003,1032.09,
2023-08-07,8000000,128.63,0.95,1.009,1040.96,
2023-08-08,8000000,128.63,0.95,0.985,1025.61,
2023-08-09,8000000,128.63,0.95,1.014,1039.45,
2023-08-10,8000000,128.63,0.95,0.992,1030.94,
2023-08-11,8000000,128.63,0.95,0.98,1011.43,
2023-08-12,8000000,128.63,0.95,0.999,1011.65,
2023-08-13,8000000,128.63,0.95,0.983,996.01,
2023-08-14,8000000,128.63,0.95,0.988,986.14,
2023-08-15,8000000,128.63,0.95,0.999,987.05,
2023-08-16,8000000,128.63,0.95,1.0,988.78,
2023-08-17,8000000,128.63,0.95,1.007,997.59,
2023-08-18,8000000,128.63,0.95,1.011,1009.37,
2023-08-19,8000000,128.63,0.95,0.991,1001.84,
2023-08-20,8000000,128.63,0.95,0.992,995.28,
2023-08-21,8000000,128.63,0.95,1.011,1007.38,
2023-08-22,8000000,128.63,0.95,1.006,1014.34,
2023-08-23,8000000,128.63,0.95,1.017,1031.83,
2023-08-24,8000000,128.63,0.95,1.005,1036.16,
2023-08-25,8000000,128.63,0.95,1.028,1063.43,
2023-08-26,8000000,128.63,0.95,0.998,1059.97,
2023-08-27,8000000,128.63,0.95,0.969,1027.53,
2023-08-28,8000000,128.63,0.95,1.003,1030.75,
2023-08-29,8000000,128.63,0.95,1.013,1043.24,
2023-08-30,8000000,128.63,0.95,0.992,1035.0,
2023-08-31,8000000,128.63,0.95,1.009,1043.96,
2023-09-01,8000000,128.63,0.95,1.012,1055.11,
2023-09-02,8000000,128.63,0.95,0.987,1040.6,
2023-09-03,8000000,128.63,0.95,0.998,1037.75,
2023-09-04,8000000,128.63,0.95,0.996,1033.06,
2023-09-05,8000000,128.63,0.95,1.011,1043.23,
2023-09-06,8000000,128.63,0.95,1.008,1050.71,
2023-09-07,8000000,128.63,0.95,1.009,1058.61,
2023-09-08,8000000,128.63,0.95,1.014,1071.13,
2023-09-09,8000000,128.63,0.95,0.997,1065.99,
2023-09-10,8000000,128.63,0.95,0.993,1057.33,
2023-09-11,8000000,128.63,0.95,0.989,1045.08,
2023-09-12,8000000,128.63,0.95,1.005,1049.13,
2023-09-13,8000000,128.63,0.95,1.007,1055.44,
2023-09-14,8000000,128.63,0.95,1.016,1070.3,
2023-09-15,8000000,128.63,0.95,0.991,1059.1,
2023-09-16,8000000,128.63,0.95,1.013,1070.22,
2023-09-17,8000000,128.63,0.95,0.989,1057.17,
2023-09-18,8000000,128.63,0.95,0.997,1052.45,
2023-09-19,8000000,128.63,0.95,1.0,1050.8,
2023-09-20,8000000,128.63,0.95,1.008,1058.19,
2023-09-21,8000000,128.63,0.95,0.995,1051.34,
2023-09-22,8000000,128.63,0.95,1.0,1050.14,
2023-09-23,8000000,128.63,0.95,1.018,1066.71,
2023-09-24,8000000,128.63,0.95,1.026,1090.85,
2023-09-25,8000000,128.63,0.95,0.999,1087.22,
2023-09-26,8000000,128.63,0.95,1.005,1089.27,
2023-09-27,8000000,128.63,0.95,1.002,1087.9,
2023-09-28,8000000,128.63,0.95,1.003,1087.61,
2023-09-29,8000000,128.63,0.95,1.001,1086.11,
2023-09-30,8000000,128.63,0.95,0.987,1070.19,
2023-10-01,8000000,135.4,1.0,0.991,1062.1,
2023-10-02,8000000,135.4,1.0,0.996,1058.91,
2023-10-03,8000000,135.4,1.0,1.005,1065.47,
2023-10-04,8000000,135.4,1.0,1.009,1075.41,
2023-10-05,8000000,135.4,1.0,1.012,1087.82,
2023-10-06,8000000,135.4,1.0,1.006,1093.5,
2023-10-07,8000000,135.4,1.0,1.001,1094.52,
2023-10-08,8000000,135.4,1.0,0.997,1091.29,
2023-10-09,8000000,135.4,1.0,1.008,1099.23,
2023-10-10,8000000,135.4,1.0,1.003,1101.98,
2023-10-11,8000000,135.4,1.0,1.001,1102.26,
2023-10-12,8000000,135.4,1.0,0.991,1091.49,
2023-10-13,8000000,135.4,1.0,1.003,1094.69,
2023-10-14,8000000,135.4,1.0,1.013,1108.13,
2023-10-15,8000000,135.4,1.0,1.0,1107.01,
2023-10-16,8000000,135.4,1.0,0.984,1088.73,
2023-10-17,8000000,135.4,1.0,1.007,1095.25,
2023-10-18,8000000,135.4,1.0,0.998,1092.81,
2023-10-19,8000000,135.4,1.0,1.0,1092.63,
2023-10-20,8000000,135.4,1.0,1.002,1094.61,
2023-10-21,8000000,135.4,1.0,1.006,1100.1,
2023-10-22,8000000,135.4,1.0,1.0,1099.57,
2023-10-23,8000000,135.4,1.0,0.993,1091.55,
2023-10-24,8000000,135.4,1.0,0.996,1086.97,
2023-10-25,8000000,135.4,1.0,1.011,1098.15,
2023-10-26,8000000,135.4,1.0,1.02,1118.46,
2023-10-27,8000000,135.4,1.0,1.003,1119.4,
2023-10-28,8000000,135.4,1.0,1.008,1126.33,
2023-10-29,8000000,135.4,1.0,1.011,1135.81,
2023-10-30,8000000,135.4,1.0,0.994,1126.7,
2023-10-31,8000000,135.4,1.0,1.015,1140.67,
2023-11-01,8000000,135.4,1.0,1.003,1140.52,
2023-11-02,8000000,135.4,1.0,0.993,1129.57,
2023-11-03,8000000,135.4,1.0,0.983,1108.82,
2023-11-04,8000000,135.4,1.0,1.004,1111.68,
2023-11-05,8000000,135.4,1.0,1.0,1109.87,
2023-11-06,8000000,135.4,1.0,0.987,1094.68,
2023-11-07,8000000,135.4,1.0,0.997,1090.66,
2023-11-08,8000000,135.4,1.0,1.001,1091.27,
2023-11-09,8000000,135.4,1.0,0.985,1075.12,
2023-11-10,8000000,135.4,1.0,0.994,1069.79,
2023-11-11,8000000,135.4,1.0,1.006,1077.06,
2023-11-12,8000000,135.4,1.0,0.993,1070.42,
2023-11-13,8000000,135.4,1.0,0.988,1058.88,
2023-11-14,8000000,135.4,1.0,0.998,1058.56,
2023-11-15,8000000,135.4,1.0,0.988,1048.18,
2023-11-16,8000000,135.4,1.0,1.007,1056.48,
2023-11-17,8000000,135.4,1.0,0.995,1053.0,
2023-11-18,8000000,135.4,1.0,1.0,1054.94,
2023-11-19,8000000,135.4,1.0,1.012,1068.38,
2023-11-20,8000000,135.4,1.0,0.987,1056.43,
2023-11-21,8000000,135.4,1.0,1.005,1063.25,
2023-11-22,8000000,135.4,1.0,1.001,1064.9,
2023-11-23,8000000,135.4,1.0,0.994,1060.12,
2023-11-24,8000000,135.4,1.0,0.99,1050.9,
2023-11-25,8000000,135.4,1.0,0.999,1051.85,
2023-11-26,8000000,135.4,1.0,0.997,1050.12,
2023-11-27,8000000,135.4,1.0,1.014,1065.94,
2023-11-28,8000000,135.4,1.0,0.99,1056.82,
2023-11-29,8000000,135.4,1.0,1.003,1061.54,
2023-11-30,8000000,135.4,1.0,0.984,1046.84,
2023-12-01,8000000,135.4,1.0,0.981,1029.5,
2023-12-02,8000000,135.4,1.0,0.997,1028.8,
2023-12-03,8000000,135.4,1.0,0.999,1030.15,
2023-12-04,8000000,135.4,1.0,0.981,1013.95,
2023-12-05,8000000,135.4,1.0,0.992,1009.55,
2023-12-06,8000000,135.4,1.0,1.003,1016.47,
2023-12-07,8000000,135.4,1.0,0.992,1011.93,
2023-12-08,8000000,135.4,1.0,0.99,1005.74,
2023-12-09,8000000,135.4,1.0,0.977,987.23,
2023-12-10,8000000,135.4,1.0,0.983,975.94,
2023-12-11,8000000,135.4,1.0,1.007,987.84,
2023-12-12,8000000,135.4,1.0,0.996,989.2,
2023-12-13,8000000,135.4,1.0,1.008,1001.68,
2023-12-14,8000000,135.4,1.0,0.974,1157.58,Panic Spike
2023-12-15,8000000,135.4,1.0,0.974,1153.85,Panic Spike
2023-12-16,8000000,135.4,1.0,0.974,1151.3,Panic Spike
2023-12-17,8000000,135.4,1.0,0.974,1162.76,Panic Spike
2023-12-18,8000000,135.4,1.0,0.974,1156.56,Panic Spike
2023-12-19,8000000,135.4,1.0,0.974,1154.34,Panic Spike
2023-12-20,8000000,135.4,1.0,1.006,1157.44,
2023-12-21,8000000,135.4,1.0,0.991,1143.91,
2023-12-22,8000000,135.4,1.0,1.002,1142.74,
2023-12-23,8000000,135.4,1.0,0.992,1130.72,
2023-12-24,8000000,135.4,1.0,1.006,1134.55,
2023-12-25,8000000,135.4,1.0,1.014,1146.96,
2023-12-26,8000000,135.4,1.0,0.991,1133.65,
2023-12-27,8000000,135.4,1.0,0.995,1125.23,
2023-12-28,8000000,135.4,1.0,1.001,1123.8,
2023-12-29,8000000,135.4,1.0,1.001,1122.68,
2023-12-30,8000000,135.4,1.0,0.989,1109.21,
2023-12-31,8000000,135.4,1.0,0.995,1103.11,
2024-01-01,8000000,135.4,1.0,1.012,1114.43,
2024-01-02,8000000,135.4,1.0,0.989,1101.22,
2024-01-03,8000000,135.4,1.0,0.988,1087.62,
2024-01-04,8000000,135.4,1.0,0.979,1065.45,
2024-01-05,8000000,135.4,1.0,0.997,1063.78,
2024-01-06,8000000,135.4,1.0,0.988,1052.25,
2024-01-07,8000000,135.4,1.0,0.989,1042.84,
2024-01-08,8000000,135.4,1.0,1.006,1050.87,
2024-01-09,8000000,135.4,1.0,1.002,1054.83,
2024-01-10,8000000,135.4,1.0,1.003,1059.24,
2024-01-11,8000000,135.4,1.0,0.985,1045.56,
2024-01-12,8000000,135.4,1.0,1.004,1051.72,
2024-01-13,8000000,135.4,1.0,0.997,1050.15,
2024-01-14,8000000,135.4,1.0,1.011,1062.59,
2024-01-15,8000000,135.4,1.0,1.017,1080.81,
2024-01-16,8000000,135.4,1.0,1.007,1088.6,
2024-01-17,8000000,135.4,1.0,1.002,1089.96,
2024-01-18,8000000,135.4,1.0,0.978,1067.29,
2024-01-19,8000000,135.4,1.0,1.02,1088.58,
2024-01-20,8000000,135.4,1.0,1.014,1102.51,
2024-01-21,8000000,135.4,1.0,1.014,1116.13,
2024-01-22,8000000,135.4,1.0,1.025,1141.33,
2024-01-23,8000000,135.4,1.0,0.998,1135.82,
2024-01-24,8000000,135.4,1.0,0.975,1105.84,
2024-01-25,8000000,135.4,1.0,0.997,1101.55,
2024-01-26,8000000,135.4,1.0,0.997,1097.19,
2024-01-27,8000000,135.4,1.0,1.008,1104.4,
2024-01-28,8000000,135.4,1.0,0.993,1096.17,
2024-01-29,8000000,135.4,1.0,1.001,1097.01,
2024-01-30,8000000,135.4,1.0,1.004,1100.05,
2024-01-31,8000000,135.4,1.0,1.018,1117.93,
2024-02-01,8000000,135.4,1.0,1.012,1129.27,
2024-02-02,8000000,135.4,1.0,1.0,1127.13,
2024-02-03,8000000,135.4,1.0,0.99,1113.85,
2024-02-04,8000000,135.4,1.0,0.99,1101.8,
2024-02-05,8000000,135.4,1.0,1.01,1111.05,
2024-02-06,8000000,135.4,1.0,1.008,1118.39,
2024-02-07,8000000,135.4,1.0,0.994,1110.52,
2024-02-08,8000000,135.4,1.0,1.007,1116.64,
2024-02-09,8000000,135.4,1.0,0.994,1108.36,
2024-02-10,8000000,135.4,1.0,0.991,1097.58,
2024-02-11,8000000,135.4,1.0,0.999,1095.62,
2024-02-12,8000000,135.4,1.0,1.001,1096.26,
2024-02-13,8000000,135.4,1.0,0.995,1089.92,
2024-02-14,8000000,135.4,1.0,1.0,1089.48,
2024-02-15,8000000,135.4,1.0,0.985,1073.88,
2024-02-16,8000000,135.4,1.0,1.009,1083.98,
2024-02-17,8000000,135.4,1.0,0.979,1062.25,
2024-02-18,8000000,135.4,1.0,1.003,1066.56,
2024-02-19,8000000,135.4,1.0,1.011,1078.04,
2024-02-20,8000000,135.4,1.0,0.999,1076.93,
2024-02-21,8000000,135.4,1.0,1.004,1081.53,
2024-02-22,8000000,135.4,1.0,0.973,1054.22,
2024-02-23,8000000,135.4,1.0,0.992,1047.19,
2024-02-24,8000000,135.4,1.0,0.992,1040.58,
2024-02-25,8000000,135.4,1.0,0.993,1035.45,
2024-02-26,8000000,135.4,1.0,0.999,1036.61,
2024-02-27,8000000,135.4,1.0,0.999,1037.93,
2024-02-28,8000000,135.4,1.0,0.987,1027.66,
2024-02-29,8000000,135.4,1.0,1.008,1037.82,
2024-03-01,8000000,135.4,1.0,0.992,1032.52,
2024-03-02,8000000,135.4,1.0,1.02,1054.35,
2024-03-03,8000000,135.4,1.0,0.994,1049.34,
2024-03-04,8000000,135.4,1.0,1.007,1057.8,
2024-03-05,8000000,135.4,1.0,1.022,1081.29,
2024-03-06,8000000,135.4,1.0,1.002,1083.77,
2024-03-07,8000000,135.4,1.0,0.99,1073.67,
2024-03-08,8000000,135.4,1.0,1.006,1080.11,
2024-03-09,8000000,135.4,1.0,1.0,1080.73,
2024-03-10,8000000,135.4,1.0,0.993,1073.8,
2024-03-11,8000000,135.4,1.0,0.986,1059.48,
2024-03-12,8000000,135.4,1.0,1.006,1066.52,
2024-03-13,8000000,135.4,1.0,0.996,1063.71,
2024-03-14,8000000,135.4,1.0,0.996,1060.75,
2024-03-15,8000000,135.4,1.0,1.002,1064.17,
2024-03-16,8000000,135.4,1.0,1.007,1072.62,
2024-03-17,8000000,135.4,1.0,1.003,1075.75,
2024-03-18,8000000,135.4,1.0,0.987,1063.17,
2024-03-19,8000000,135.4,1.0,1.016,1080.44,
2024-03-20,8000000,135.4,1.0,0.997,1077.99,
2024-03-21,8000000,135.4,1.0,1.022,1100.67,
2024-03-22,8000000,135.4,1.0,1.007,1107.3,
2024-03-23,8000000,135.4,1.0,1.011,1118.07,
2024-03-24,8000000,135.4,1.0,1.003,1119.46,
2024-03-25,8000000,135.4,1.0,0.998,1115.4,
2024-03-26,8000000,135.4,1.0,1.005,1118.66,
2024-03-27,8000000,135.4,1.0,1.005,1122.06,
2024-03-28,8000000,135.4,1.0,0.999,1118.68,
2024-03-29,8000000,135.4,1.0,1.008,1125.25,
2024-03-30,8000000,135.4,1.0,1.001,1124.08,
2024-03-31,8000000,135.4,1.0,1.01,1132.23,
2024-04-01,8000000,148.94,1.1,0.993,1127.55,
2024-04-02,8000000,148.94,1.1,1.003,1133.49,
2024-04-03,8000000,148.94,1.1,1.005,1141.86,
2024-04-04,8000000,148.94,1.1,0.989,1132.62,
2024-04-05,8000000,148.94,1.1,1.009,1145.66,
2024-04-06,8000000,148.94,1.1,1.013,1162.55,
2024-04-07,8000000,148.94,1.1,0.984,1146.39,
2024-04-08,8000000,148.94,1.1,0.973,1119.02,
2024-04-09,8000000,148.94,1.1,1.012,1135.46,
2024-04-10,8000000,148.94,1.1,1.002,1140.25,
2024-04-11,8000000,148.94,1.1,1.012,1155.51,
2024-04-12,8000000,148.94,1.1,0.994,1150.64,
2024-04-13,8000000,148.94,1.1,1.008,1161.24,
2024-04-14,8000000,148.94,1.1,1.0,1162.76,
2024-04-15,8000000,148.94,1.1,1.006,1171.14,
2024-04-16,8000000,148.94,1.1,0.992,1162.86,
2024-04-17,8000000,148.94,1.1,1.002,1166.01,
2024-04-18,8000000,148.94,1.1,0.998,1165.46,
2024-04-19,8000000,148.94,1.1,0.997,1163.29,
2024-04-20,8000000,148.94,1.1,1.002,1167.1,
2024-04-21,8000000,148.94,1.1,1.006,1175.41,
2024-04-22,8000000,148.94,1.1,0.994,1169.06,
2024-04-23,8000000,148.94,1.1,1.002,1172.54,
2024-04-24,8000000,148.94,1.1,0.991,1163.11,
2024-04-25,8000000,148.94,1.1,1.002,1167.04,
2024-04-26,8000000,148.94,1.1,1.012,1181.33,
2024-04-27,8000000,148.94,1.1,1.013,1196.46,
2024-04-28,8000000,148.94,1.1,0.994,1189.75,
2024-04-29,8000000,148.94,1.1,1.003,1192.75,
2024-04-30,8000000,148.94,1.1,1.013,1207.18,
2024-05-01,8000000,148.94,1.1,1.005,1211.94,
2024-05-02,8000000,148.94,1.1,1.013,1225.7,
2024-05-03,8000000,148.94,1.1,1.003,1227.94,
2024-05-04,8000000,148.94,1.1,1.006,1233.25,
2024-05-05,8000000,148.94,1.1,0.996,1226.94,
2024-05-06,8000000,148.94,1.1,0.996,1220.61,
2024-05-07,8000000,148.94,1.1,1.013,1233.87,
2024-05-08,8000000,148.94,1.1,1.002,1233.77,
2024-05-09,8000000,148.94,1.1,0.999,1230.55,
2024-05-10,8000000,148.94,1.1,0.995,1223.2,
2024-05-11,8000000,148.94,1.1,1.003,1225.56,
2024-05-12,8000000,148.94,1.1,1.014,1240.71,
2024-05-13,8000000,148.94,1.1,0.985,1220.39,
2024-05-14,8000000,148.94,1.1,0.999,1217.93,
2024-05-15,8000000,148.94,1.1,1.007,1224.19,
2024-05-16,8000000,148.94,1.1,0.987,1207.42,
2024-05-17,8000000,148.94,1.1,1.013,1221.89,
2024-05-18,8000000,148.94,1.1,1.011,1232.95,
2024-05-19,8000000,148.94,1.1,0.987,1216.01,
2024-05-20,8000000,148.94,1.1,0.998,1212.4,
2024-05-21,8000000,148.94,1.1,0.999,1210.08,
2024-05-22,8000000,148.94,1.1,1.006,1215.81,
2024-05-23,8000000,148.94,1.1,1.011,1226.95,
2024-05-24,8000000,148.94,1.1,1.012,1238.78,
2024-05-25,8000000,148.94,1.1,1.012,1250.84,
2024-05-26,8000000,148.94,1.1,0.977,1221.11,
2024-05-27,8000000,148.94,1.1,0.994,1212.41,
2024-05-28,8000000,148.94,1.1,1.007,1219.39,
2024-05-29,8000000,148.94,1.1,0.991,1207.74,
2024-05-30,8000000,148.94,1.1,0.989,1194.75,
2024-05-31,8000000,148.94,1.1,0.978,1170.16,
2024-06-01,8000000,148.94,1.1,0.974,1142.64,
2024-06-02,8000000,148.94,1.1,0.991,1134.95,
2024-06-03,8000000,148.94,1.1,1.021,1160.34,
2024-06-04,8000000,148.94,1.1,0.991,1152.48,
2024-06-05,8000000,148.94,1.1,1.011,1166.91,
2024-06-06,8000000,148.94,1.1,1.004,1172.75,
2024-06-07,8000000,148.94,1.1,1.001,1174.62,
2024-06-08,8000000,148.94,1.1,1.005,1181.08,
2024-06-09,8000000,148.94,1.1,0.997,1178.32,
2024-06-10,8000000,148.94,1.1,1.01,1190.19,
2024-06-11,8000000,148.94,1.1,1.025,857.14,Rationing
2024-06-12,8000000,148.94,1.1,1.025,850.86,Rationing
2024-06-13,8000000,148.94,1.1,1.025,856.6,Rationing
2024-06-14,8000000,148.94,1.1,1.025,852.57,Rationing
2024-06-15,8000000,148.94,1.1,1.025,842.34,Rationing
2024-06-16,8000000,148.94,1.1,1.025,855.86,Rationing
2024-06-17,8000000,148.94,1.1,1.025,848.93,Rationing
2024-06-18,8000000,148.94,1.1,1.018,880.5,
2024-06-19,8000000,148.94,1.1,1.005,900.23,
2024-06-20,8000000,148.94,1.1,1.01,922.95,
2024-06-21,8000000,148.94,1.1,0.99,927.39,
2024-06-22,8000000,148.94,1.1,0.988,930.37,
2024-06-23,8000000,148.94,1.1,1.006,948.82,
2024-06-24,8000000,148.94,1.1,1.013,972.91,
2024-06-25,8000000,148.94,1.1,1.005,988.87,
2024-06-26,8000000,148.94,1.1,0.988,987.75,
2024-06-27,8000000,148.94,1.1,1.002,999.92,
2024-06-28,8000000,148.94,1.1,1.004,1013.26,
2024-06-29,8000000,148.94,1.1,0.985,1007.82,
2024-06-30,8000000,148.94,1.1,1.003,1020.05,
2024-07-01,8000000,128.63,0.95,1.001,1021.65,
2024-07-02,8000000,128.63,0.95,1.006,1027.52,
2024-07-03,8000000,128.63,0.95,1.015,1041.76,
2024-07-04,8000000,128.63,0.95,1.018,1058.98,
2024-07-05,8000000,128.63,0.95,1.001,1058.68,
2024-07-06,8000000,128.63,0.95,1.007,1064.2,
2024-07-07,8000000,128.63,0.95,1.0,1062.8,
2024-07-08,8000000,128.63,0.95,1.005,1066.0,
2024-07-09,8000000,128.63,0.95,0.991,1055.01,
2024-07-10,8000000,128.63,0.95,1.016,1069.79,
2024-07-11,8000000,128.63,0.95,0.987,1054.18,
2024-07-12,8000000,128.63,0.95,0.998,1051.37,
2024-07-13,8000000,128.63,0.95,1.013,1063.69,
2024-07-14,8000000,128.63,0.95,1.003,1064.69,
2024-07-15,8000000,128.63,0.95,0.994,1057.15,
2024-07-16,8000000,128.63,0.95,1.01,1065.73,
2024-07-17,8000000,128.63,0.95,1.006,1070.35,
2024-07-18,8000000,128.63,0.95,0.981,1049.46,
2024-07-19,8000000,128.63,0.95,0.987,1035.09,
2024-07-20,8000000,128.63,0.95,1.011,1045.89,
2024-07-21,8000000,128.63,0.95,1.003,1048.22,
2024-07-22,8000000,128.63,0.95,0.999,1046.49,
2024-07-23,8000000,128.63,0.95,0.985,1030.83,
2024-07-24,8000000,128.63,0.95,1.001,1031.56,
2024-07-25,8000000,128.63,0.95,0.993,1024.54,
2024-07-26,8000000,128.91,0.95,0.984,1009.58,
2024-07-27,8000000,128.91,0.95,0.996,1007.27,
2024-07-28,8000000,128.91,0.95,1.005,1013.4,
2024-07-29,8000000,128.91,0.95,0.992,1006.57,
2024-07-30,8000000,128.91,0.95,1.003,1010.46,
2024-07-31,8000000,128.91,0.95,0.998,1009.99,
2024-08-01,8000000,128.91,0.95,1.011,1021.3,
2024-08-02,8000000,128.91,0.95,0.992,1014.37,
2024-08-03,8000000,128.91,0.95,1.006,1020.83,
2024-08-04,8000000,128.91,0.95,1.003,1024.25,
2024-08-05,8000000,128.91,0.95,1.019,1042.98,
2024-08-06,8000000,128.91,0.95,0.997,1038.98,
2024-08-07,8000000,128.91,0.95,0.989,1028.11,
2024-08-08,8000000,128.91,0.95,1.005,1033.21,
2024-08-09,8000000,128.91,0.95,1.001,1034.35,
2024-08-10,8000000,128.91,0.95,1.001,1035.33,
2024-08-11,8000000,128.91,0.95,1.002,1037.53,
2024-08-12,8000000,128.91,0.95,0.989,1026.36,
2024-08-13,8000000,128.91,0.95,0.989,1015.96,
2024-08-14,8000000,128.91,0.95,1.002,1018.59,
2024-08-15,8000000,128.91,0.95,1.014,1032.7,
2024-08-16,8000000,128.91,0.95,0.992,1025.24,
2024-08-17,8000000,128.91,0.95,1.005,1030.53,
2024-08-18,8000000,128.91,0.95,1.015,1045.41,
2024-08-19,8000000,128.91,0.95,1.004,1048.7,
2024-08-20,8000000,128.91,0.95,0.999,1047.13,
2024-08-21,8000000,128.91,0.95,0.998,1044.06,
2024-08-22,8000000,128.91,0.95,1.002,1045.58,
2024-08-23,8000000,128.91,0.95,0.985,1030.08,
2024-08-24,8000000,128.91,0.95,0.998,1028.26,
2024-08-25,8000000,128.91,0.95,0.999,1027.1,
2024-08-26,8000000,128.91,0.95,0.993,1020.77,
2024-08-27,8000000,128.91,0.95,0.987,1008.4,
2024-08-28,8000000,128.91,0.95,1.03,1038.07,
2024-08-29,8000000,128.91,0.95,1.002,1039.87,
2024-08-30,8000000,128.91,0.95,1.005,1044.62,
2024-08-31,8000000,128.91,0.95,1.016,1060.08,
2024-09-01,8000000,128.91,0.95,1.001,1060.09,
2024-09-02,8000000,128.91,0.95,0.971,1029.41,
2024-09-03,8000000,128.91,0.95,1.016,1045.48,
2024-09-04,8000000,128.91,0.95,1.005,1049.75,
2024-09-05,8000000,128.91,0.95,0.997,1046.29,
2024-09-06,8000000,128.91,0.95,0.998,1043.49,
2024-09-07,8000000,128.91,0.95,0.99,1032.89,
2024-09-08,8000000,128.91,0.95,1.012,1045.02,
2024-09-09,8000000,128.91,0.95,1.003,1047.0,
2024-09-10,8000000,128.91,0.95,0.994,1040.24,
2024-09-11,8000000,128.91,0.95,1.007,1046.95,
2024-09-12,8000000,128.91,0.95,0.993,1039.12,
2024-09-13,8000000,128.91,0.95,1.0,1039.14,
2024-09-14,8000000,128.91,0.95,1.01,1048.29,
2024-09-15,8000000,128.91,0.95,1.01,1057.72,
2024-09-16,8000000,128.91,0.95,1.0,1056.12,
2024-09-17,8000000,128.91,0.95,0.999,1053.46,
2024-09-18,8000000,128.91,0.95,0.989,1041.08,
2024-09-19,8000000,128.91,0.95,0.992,1033.12,
2024-09-20,8000000,128.91,0.95,1.002,1034.97,
2024-09-21,8000000,128.91,0.95,1.004,1039.08,
2024-09-22,8000000,128.91,0.95,1.001,1039.52,
2024-09-23,8000000,128.91,0.95,1.01,1048.54,
2024-09-24,8000000,128.91,0.95,1.008,1055.72,
2024-09-25,8000000,128.91,0.95,1.003,1057.98,
2024-09-26,8000000,128.91,0.95,0.99,1046.39,
2024-09-27,8000000,128.91,0.95,1.001,1046.88,
2024-09-28,8000000,128.91,0.95,1.004,1049.99,
